ACCIDENT_NO,LATITUDE,LONGITUDE
T20220028351,-37.715817,144.888317
T20220028356,-37.683873,145.000831
T20220028278,-37.778923,145.018136
T20220028364,-37.817337,145.119316
T20220028367,-37.885676,144.601352
T20220028370,-38.547942,145.499657
T20220028374,-37.693031,144.992475
T20220028381,-38.155569,144.365412
T20220028325,-37.87176,144.989424
T20220028324,-37.559579,143.905903
T20220028342,-37.657753,145.077002
T20220028667,-37.745495,145.006305
T20220028341,-38.008764,145.278555
T20220028435,-37.92257,145.44335
T20220028601,-37.801839,145.308008
T20220028727,-38.008353,145.112957
T20220028306,-37.889214,145.057077
T20220028622,-37.910357,145.004695
T20220028420,-36.927543,144.712138
T20220028305,-37.890177,145.065456
T20220028266,-38.198173,146.534007
T20220028974,-37.832767,144.95217
T20220028344,-38.023118,145.247367
T20220028337,-37.800164,144.987186
T20220028848,-37.883806,144.996858
T20220028346,-37.947149,145.153139
T20220028348,-37.83864,144.976224
T20230006325,-37.757204,145.316421
T20220029108,-37.780958,145.030112
T20220028715,-37.76282,144.992735
T20220028451,-37.562965,143.847048
T20220028454,-37.849416,144.964818
T20220029413,-38.02218,145.30107
T20220028703,-38.011659,145.171699
T20220028345,-37.966665,145.194288
T20220028486,-38.083864,145.491989
T20220028490,-37.82749,144.953548
T20220028334,-37.824635,147.607341
T20220028535,-38.026171,145.196566
T20220028299,-37.800097,144.948638
T20220028331,-37.827828,144.955393
T20230001716,-36.801941,144.353942
T20220028300,-37.783399,145.017384
T20220028542,-37.796904,145.359676
T20220028328,-38.027496,145.306393
T20220028275,-37.83175,144.94494
T20220028327,-37.696022,144.775631
T20220028303,-37.837117,144.719452
T20220028431,-35.583759,142.561467
T20220028384,-37.643001,145.007125
T20220028392,-37.878689,145.023553
T20220028399,-38.729714,146.121803
T20220028403,-38.17585,145.423055
T20220028406,-37.932879,145.118094
T20220028407,-37.89089,144.67978
T20220028410,-37.81477,144.969002
T20220028422,-37.746136,144.86276
T20220028423,-37.723503,144.891078
T20220028424,-36.492032,146.591868
T20220028430,-37.881221,145.380913
T20220028543,-37.294694,144.951712
T20220029276,-37.87328,145.129469
T20220028487,-37.783227,145.166153
T20220028440,-38.0416,145.304182
T20220028445,-37.833062,144.987593
T20220028588,-37.630302,144.929495
T20220028455,-37.890613,145.052009
T20220028457,-37.684562,145.068629
T20220028458,-37.827928,144.842626
T20220028523,-37.55785,145.109642
T20220029071,-37.695101,145.043279
T20220028483,-38.093385,145.33198
T20230001712,-37.755448,145.206872
T20230003016,-37.924401,145.119875
T20220029559,-37.583812,143.838616
T20220028990,-37.845946,144.780856
T20220028496,-37.689536,144.957991
T20220028475,-38.049652,147.171659
T20220029688,-38.200359,145.767747
T20220028811,-37.96019,145.370893
T20220028473,-37.784078,145.00963
T20220029231,-38.322273,144.3183
T20220028572,-38.341816,144.961146
T20220028946,-37.623766,143.875376
T20220028472,-37.682973,145.123784
T20220028470,-38.234954,146.419565
T20220028468,-37.994976,145.17816
T20220028858,-37.800089,144.978164
T20230001764,-38.075293,144.368876
T20220028466,-37.995157,145.181786
T20230004732,-37.848794,144.975887
T20240004461,-38.089069,145.289322
T20220028464,-38.074173,145.271256
T20220028461,-38.029537,145.219218
T20220028519,-37.640885,144.931811
T20220028517,-37.807071,144.990874
T20220028545,-37.879156,145.016311
T20220028647,-34.201905,142.171843
T20220028541,-36.907556,147.059589
T20220028512,-38.219405,144.505615
T20220028508,-37.792593,144.971477
T20230002645,-37.793268,144.947018
T20220028504,-37.008942,144.962194
T20220028574,-38.141843,144.322512
T20220028575,-37.619454,144.705302
T20220028489,-37.689415,144.957977
T20220028587,-37.905079,144.639847
T20220028484,-37.86074,145.355803
T20220028515,-37.967331,145.012259
T20230000242,-37.832238,144.915372
T20230000241,-37.711861,145.010619
T20220028582,-37.670688,144.590945
T20220028584,-37.643959,145.57434
T20220028546,-35.343252,143.551862
T20220028562,-37.703682,145.09454
T20220028589,-37.957222,145.151327
T20220028566,-38.140011,145.122686
T20220028569,-37.879156,145.016311
T20220028767,-37.926436,145.233241
T20220028547,-34.226444,142.002866
T20220028570,-37.734152,145.261544
T20220028571,-35.218149,143.439143
T20220028594,-36.141882,147.00914
T20220028632,-37.691907,144.958196
T20220028530,-37.818654,144.955594
T20220028948,-37.281614,144.559255
T20220028548,-38.207154,146.502431
T20220028896,-37.825605,144.88982
T20220028529,-37.93499,145.171614
T20220028549,-37.725752,144.65127
T20220028524,-37.53571,143.819271
T20230002426,-37.713255,144.889841
T20230001438,-38.013893,145.309321
T20220029369,-38.056905,145.314879
T20220028613,-37.565617,143.886658
T20230001861,-37.961263,145.361186
T20220028522,-37.756718,144.81337
T20220028538,-37.752118,144.936054
T20220028553,-37.703946,144.779025
T20220028624,-37.811187,144.993653
T20220028573,-37.565387,143.849614
T20220028554,-37.79756,145.39236
T20220028559,-37.838937,144.851257
T20220028536,-37.765604,145.021522
T20230006920,-37.927988,145.292829
T20220028807,-38.160922,144.350077
T20220028664,-37.828905,144.999769
T20230001113,-38.232349,145.090929
T20230002145,-38.354904,144.146225
T20220028673,-38.203188,145.867019
T20220028790,-37.800366,144.904842
T20220028916,-38.17939,144.369297
T20220029193,-38.344624,145.16708
T20220028752,-37.858356,144.992145
T20220028597,-38.141825,144.337638
T20220029030,-37.722513,145.080702
T20220029228,-37.927932,145.232367
T20220028674,-36.751469,144.25283
T20220028800,-37.809874,144.991558
T20220028680,-37.937521,145.071736
T20220028947,-37.990286,145.276384
T20220028598,-37.9499,145.211505
T20220028745,-37.735424,145.280127
T20220028603,-37.788081,144.976652
T20220029386,-36.259573,141.867551
T20220028606,-38.051385,145.258038
T20220028682,-37.866883,144.976657
T20220028869,-37.331152,144.740768
T20220028610,-38.18029,144.382364
T20220028683,-37.830609,144.959466
T20220029110,-37.814379,144.940788
T20220028619,-36.929203,145.218175
T20230001745,-37.797844,144.978551
T20220028625,-37.804498,144.983316
T20220028626,-37.811046,145.005474
T20220029359,-38.178507,144.351512
T20220028636,-37.533211,144.884662
T20220028638,-37.849376,144.696257
T20220028643,-37.576245,144.728326
T20220028644,-37.805983,144.979446
T20220028646,-37.931168,145.154022
T20220028654,-37.702355,144.960014
T20220028657,-38.154865,145.933561
T20220028658,-37.849783,144.706485
T20220028696,-36.772626,144.316394
T20220028693,-38.087957,145.507375
T20220028659,-38.135542,144.318912
T20220028660,-37.688525,145.018711
T20220028688,-37.829912,147.60531
T20220028686,-37.835938,144.959117
T20220028685,-38.34112,144.960149
T20220028780,-37.823544,145.058189
T20230007198,-38.34341,146.800449
T20230004426,-38.387362,142.233807
T20220028732,-37.788029,144.788325
T20220028741,-37.632731,145.027159
T20220029678,-37.787654,144.753949
T20230001848,-36.741977,145.793847
T20220028726,-37.868166,144.988791
T20220029073,-37.909506,145.085235
T20220028791,-37.76795,144.961971
T20220028754,-38.162135,145.92714
T20230000213,-37.496375,144.482876
T20220028729,-37.804365,145.175862
T20220028724,-38.148326,145.210372
T20230000878,-37.845454,144.872814
T20220028721,-38.120953,145.37397
T20220028730,-37.803926,145.171564
T20220028718,-37.932994,145.003341
T20220028734,-37.702115,145.170148
T20220028710,-38.160469,144.35031
T20220029695,-36.357433,146.313681
T20220028709,-37.734618,145.024317
T20230005005,-38.092989,145.293773
T20220028708,-38.176019,144.353084
T20220028748,-36.298831,144.95043
T20220028759,-37.829431,145.136477
T20220028788,-37.840953,144.995326
T20220028699,-37.769098,145.305731
T20220028742,-38.168719,144.326863
T20220028900,-38.173391,144.3919
T20220028695,-37.748104,145.02976
T20220028694,-38.027024,143.502827
T20220028747,-37.873966,145.089725
T20220028728,-37.843412,144.985489
T20230000404,-38.042253,145.259798
T20220029824,-37.886818,144.983532
T20230001650,-37.826848,144.963869
T20220028998,-37.8202,145.096101
T20220028740,-37.707292,145.009221
T20220028992,-37.978769,145.207666
T20220028749,-38.051192,145.318697
T20220028735,-37.780743,144.993959
T20220028766,-38.373781,145.126977
T20220028743,-35.879367,144.329206
T20220028850,-37.799278,144.987345
T20220028772,-38.316059,145.185642
T20220028774,-37.793476,145.161147
T20220028777,-36.702836,146.922375
T20220028778,-37.899098,145.232893
T20220029224,-37.812466,144.953921
T20220028793,-38.452078,145.443238
T20220028803,-37.711343,144.2637
T20220028801,-37.81907,144.954149
T20230005195,-37.736957,145.222534
T20220028799,-37.779023,144.992373
T20220028798,-37.283626,142.942104
T20220028795,-37.064174,142.765048
T20220028792,-37.932592,145.155861
T20220028758,-37.71794,145.005812
T20220028999,-37.987571,145.239444
T20220028789,-37.808053,145.5952
T20220029215,-37.825109,144.878897
T20230000699,-38.06316,145.460089
T20220028786,-37.678585,145.066578
T20220028875,-38.173402,145.404289
T20220029118,-38.451007,145.656036
T20230002875,-37.835021,144.939591
T20220028865,-37.877639,144.682783
T20220028826,-36.166538,145.431865
T20220028831,-37.629849,144.91981
T20220029089,-37.823875,144.823889
T20220028784,-38.266716,144.456261
T20220028820,-37.971936,145.23735
T20220028764,-37.91012,145.377339
T20220028822,-37.837617,145.135006
T20220028819,-37.881106,145.049591
T20220028823,-37.68023,145.013693
T20220028818,-37.555185,143.85902
T20230002949,-37.847409,145.044632
T20220028817,-37.600478,144.897297
T20220028816,-37.805624,144.977228
T20220029655,-37.467349,145.7122
T20220028821,-37.637127,145.026412
T20230005645,-37.873273,145.405598
T20220028902,-37.810181,144.996888
T20230004975,-36.776043,144.273775
T20220028922,-38.137015,145.84906
T20220028903,-38.015098,145.344498
T20220028923,-37.969925,145.123532
T20220028887,-37.956237,145.042065
T20220028878,-37.972514,145.236199
T20220028877,-38.205364,146.166013
T20220028927,-38.144025,146.321748
T20230002244,-38.042648,145.252227
T20220028868,-37.701001,145.121924
T20220028929,-34.42976,142.191019
T20220028906,-37.921518,145.181549
T20220028864,-38.115147,144.349058
T20220028861,-38.396613,142.509242
T20220028909,-37.832785,145.056425
T20220028933,-36.594357,146.38326
T20220028910,-37.97103,145.223389
T20220028842,-36.7597,144.278595
T20220028844,-37.712951,144.63622
T20220028845,-37.893102,145.088272
T20220028936,-37.582397,144.109374
T20220029137,-37.828139,144.997494
T20220029055,-38.152056,145.908507
T20220028851,-37.743232,144.801941
T20220029037,-37.835043,145.005785
T20220029557,-38.034461,145.245253
T20220029777,-38.398987,145.102635
T20220029177,-37.826026,144.76401
T20220028852,-37.687749,144.925317
T20220028921,-37.736957,145.222534
T20220028963,-38.066186,145.349758
T20220028960,-37.612202,143.561461
T20220029004,-37.78357,145.382232
T20220028977,-38.34301,144.970802
T20220028982,-37.702202,144.621212
T20220029058,-37.805019,144.695941
T20220028993,-37.96094,145.032001
T20220028996,-37.880666,145.093004
T20220028983,-37.717693,144.933378
T20220029000,-37.652576,145.086169
T20220029002,-37.809916,144.962726
T20220029574,-37.047076,144.220542
T20220029459,-37.821393,145.115466
T20220028956,-37.868159,144.821862
T20220028958,-37.926554,144.464445
T20230002419,-38.424818,143.893801
T20220029003,-37.685426,144.921086
T20220029056,-37.810565,145.062319
T20220028975,-38.367188,144.861838
T20230000091,-38.114038,145.328124
T20220029021,-38.074608,145.335325
T20230003385,-37.650597,145.081056
T20220029009,-37.675117,145.146511
T20220029010,-38.159212,145.318882
T20220029012,-37.876126,144.728147
T20230015999,-37.785819,145.127693
T20230000880,-37.850622,144.97842
T20220029625,-37.827838,145.007222
T20220029218,-37.816879,145.189617
T20220028971,-37.544389,144.901039
T20220028959,-37.812736,144.956886
T20230015368,-37.845353,144.892243
T20220029017,-37.766004,144.953498
T20220029020,-37.716993,144.641852
T20220028932,-37.543658,143.890235
T20220028967,-37.05344,144.274144
T20220028934,-38.134822,145.323995
T20220029043,-38.149852,145.165648
T20220029079,-37.799278,144.987345
T20220029027,-38.141643,144.34812
T20220029052,-37.873113,144.990142
T20220028995,-37.876843,145.128848
T20220029028,-37.78782,145.021217
T20220028939,-37.890423,145.144227
T20220028943,-37.780183,144.939101
T20220028944,-36.256153,144.777505
T20230000751,-38.24097,144.378991
T20220029051,-37.950517,145.002207
T20220029029,-36.798738,146.666356
T20220028949,-38.180938,144.512536
T20220028951,-38.322245,144.219319
T20220028954,-37.993748,145.033162
T20220029031,-36.733219,144.264518
T20220029044,-37.745628,145.006093
T20220029092,-35.171302,141.846104
T20220029049,-37.686275,145.028664
T20220029034,-38.218449,145.033199
T20230002098,-37.831783,144.902289
T20220029035,-38.112119,145.891867
T20220028991,-37.909824,145.087906
T20220028962,-37.832736,144.99992
T20220028986,-37.797427,144.952544
T20220029039,-37.703735,145.160705
T20220029042,-37.860275,144.986611
T20220029179,-37.803528,144.979861
T20230000810,-38.495213,145.617283
T20220029061,-37.75826,145.003412
T20220029076,-37.72809,144.781969
T20230000368,-38.04337,145.256539
T20220029068,-37.711095,145.080279
T20230001168,-37.583256,144.730398
T20230000910,-37.824107,144.962255
T20220029078,-37.672371,145.001793
T20220029188,-37.806293,144.959504
T20220029186,-37.81108,145.243432
T20220029105,-37.987724,145.117873
T20220029117,-38.093872,144.353566
T20220029116,-37.779395,144.849426
T20220029112,-37.819902,144.878945
T20220029109,-37.80626,144.749531
T20220029106,-38.601901,145.599931
T20220029098,-37.999409,141.860062
T20220029091,-37.776548,144.693517
T20220029090,-38.067777,145.145752
T20220029086,-37.745327,144.70106
T20220029154,-38.267578,144.328739
T20220029152,-34.181654,142.069744
T20220029151,-37.725752,144.65127
T20230001232,-38.222363,145.063639
T20220029150,-37.730793,144.963977
T20220029149,-37.724386,144.922352
T20220029145,-37.929587,145.232867
T20220029143,-37.81648,145.457939
T20220029139,-38.151302,144.366557
T20220029133,-36.985701,144.511515
T20220029131,-38.03448,145.326738
T20220029128,-38.357723,144.017357
T20220029146,-37.825216,144.960951
T20220029126,-37.815513,145.103465
T20220029122,-37.827533,144.829358
T20220029120,-35.336692,143.557397
T20220029119,-37.704636,144.587278
T20230008471,-37.830063,144.945106
T20220029075,-37.782343,145.418531
T20230001821,-37.846629,145.219356
T20220029305,-38.181794,144.327975
T20220029191,-37.848422,145.230163
T20220029194,-37.828369,144.984934
T20220029173,-37.854642,144.965457
T20220029267,-37.804484,144.88184
T20230010011,-37.558976,143.851412
T20220029256,-37.674237,145.15906
T20220029175,-38.109837,145.253695
T20220029266,-37.498449,144.760181
T20230001469,-37.213565,144.639906
T20230030145,-37.888682,145.291299
T20220029166,-37.72791,144.963692
T20220029223,-37.715631,144.999603
T20220029227,-37.769374,144.972084
T20220029197,-37.847797,145.000951
T20220029230,-37.86119,144.99165
T20220029232,-37.770399,144.895797
T20220029239,-37.758244,144.81048
T20220029282,-37.823892,144.982477
T20220029214,-36.249573,142.395017
T20230005008,-37.793818,145.235377
T20220029162,-37.805505,144.948655
T20220029244,-38.04027,145.342146
T20220029588,-37.622203,144.932517
T20220029245,-38.113844,144.330954
T20220029195,-38.479783,145.949028
